baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
gene74377:LOC106594654	33.9273403602594	-4.14569217337212	0.649147462138419	-6.38636429343095	1.69876046419077e-10	1.31869651589285e-09	LOC106594654
gene74405:LOC106591156	30.3972124669123	-2.72904537793074	0.529818321703085	-5.15090789831183	2.59228476571908e-07	1.30392817333544e-06	LOC106591156
gene74421:LOC106593976	699.861660904473	1.11863171559674	0.22614765390989	4.94646615278382	7.55728608724861e-07	3.55786330511986e-06	LOC106593976
gene74445:LOC106594053	53.2388891586792	-4.22555389425668	0.586201440411459	-7.20836491171146	5.6627710398272e-13	5.95565199360751e-12	LOC106594053
gene74449:LOC100380393	129.615645349399	1.27550435423444	0.222062120175237	5.74390784537183	9.25161510936049e-09	5.71516088745189e-08	LOC100380393
gene74472:LOC106591895	15.1540816253971	2.99186817799532	0.744123573000439	4.02066039371871	5.80352191961002e-05	0.000198870423551462	LOC106591895
gene74473:LOC106591897	59.286882739512	1.47764059216107	0.59057420376177	2.50204052725123	0.012347978900207	0.0256260516916878	LOC106591897
gene74508:LOC106595898	289.885096208003	-2.94930626385647	0.583523942809598	-5.05430205598062	4.31967501428888e-07	2.10972410027095e-06	LOC106595898
gene74551:LOC106596989	18.8411210656175	3.62469539521747	0.651532355577162	5.56333904861336	2.64660965841119e-08	1.53386267443728e-07	LOC106596989
gene74571:LOC106590748	18.5198456016387	-2.62119388608002	0.580953034259426	-4.51188604156514	6.42537092441528e-06	2.60918432099526e-05	rab27b
gene74638:LOC106590760	12.7289432347168	-3.68714425834438	0.697557005979677	-5.28579632451115	1.25159089861138e-07	6.58988547244819e-07	LOC106590760
gene74828:LOC106591040	22.7541511816052	-3.16695054508345	0.774248948290559	-4.09035175582178	4.3071944420949e-05	0.000151179433629654	LOC106591040
gene74829:LOC106591041	43.1397172961838	-2.64309270374614	0.418604285044985	-6.31406031465278	2.71807924082788e-10	2.04921723446181e-09	LOC106591041
gene74948:LOC106594760	15.2565089226099	-1.26008204979362	0.519736798974726	-2.42446186662048	0.0153310933427663	0.0310034049834727	zgc:92518
gene75111:LOC106591160	246.645552534223	-5.40803260164615	0.472752232438129	-11.4394649682673	2.65517862528011e-30	1.43482332231297e-28	LOC106591160
gene75168:LOC106592051	255.003610505013	-1.12851454490285	0.438290472600016	-2.57480966494275	0.0100295261763612	0.0213428375221529	LOC106592051
gene75210:LOC106593065	9.92276010279124	-2.60826198813024	0.786963106530516	-3.31433832982245	0.000918602837563353	0.00247085553786978	LOC106593065
gene75228:LOC106592199	96.8768810738205	1.4805280070131	0.352776140085337	4.19679178601751	2.70722608622819e-05	9.85951781658108e-05	si:dkeyp-9d4.4
gene75242:LOC106595031	370.113647591662	2.1616211458346	0.254820988905501	8.48290070264275	2.19648101691989e-17	3.72551112598151e-16	LOC106595031
gene75322:LOC106599273	220.349572644187	-8.29062236451521	0.638048333793115	-12.9937215182877	1.32808600974225e-38	1.39677518938591e-36	LOC106599273
gene75353:LOC106595651	12.0399733512931	-7.30049768679456	1.08050038159356	-6.75658964231693	1.41277585677391e-11	1.26156670618737e-10	LOC106595651
gene75354:LOC100380713	28.3039389996761	-1.51139844638089	0.557673321845849	-2.7101860303776	0.0067245480166189	0.0149313970829851	LOC100380713
gene75356:LOC106592303	15.1147190422386	-1.61289671473711	0.571511610100783	-2.82215914118119	0.00477014999138777	0.0109823861276808	LOC106592303
gene75357:LOC106596199	35.4096212440243	-4.87571325955163	0.704041107012285	-6.92532468770542	4.34976704064525e-12	4.12258444036349e-11	LOC106596199
gene75400:LOC106595437	270.322132252756	1.39698128775866	0.165398016108501	8.44617922649232	3.00991488751229e-17	5.02103084390411e-16	atp6v0d1
gene75439:LOC106593851	39.8166926559823	3.78233248266975	1.23048723987597	3.07384941517233	0.00211316066178389	0.00527086648238053	CCL13
gene75544:LOC106592749	30.9914409739911	-6.21441943712174	0.825487176822586	-7.52818409734951	5.14508178008198e-14	6.09004173751293e-13	LOC106592749
gene75642:LOC106592135	1075.54902638324	-1.74074881231389	0.259223811616465	-6.71523499889517	1.87763369706613e-11	1.65302746993734e-10	LOC106592135
gene75656:LOC106591225	76.7988759728516	-1.08661674028375	0.257478995296022	-4.22021508602858	2.4406934300561e-05	8.98360101833119e-05	adoa
gene75658:LOC106594517	13.6032447008674	-2.20110977088338	0.676781140996457	-3.25232137473952	0.00114466517799423	0.00301480211093121	LOC106594517
gene75692:LOC106598899	21.7032301717123	3.04644954698797	0.661967726165699	4.60211189544519	4.18228398043862e-06	1.74517575139378e-05	LOC106598899
gene75719:LOC106593985	16.2429194344246	-5.24820532400659	1.33049282538814	-3.94455740298754	7.99475016279584e-05	0.000266700720812776	si:ch211-189k9.2
gene75812:LOC106594198	217.720859936214	1.00169590274618	0.249580817526254	4.01351318853185	5.98216584549494e-05	0.000204323934820578	LOC106594198
gene75917:LOC106594388	53.1701892355474	1.57545913086335	0.378474510613932	4.16265583726568	3.1456731469614e-05	0.000113325337202319	LOC106594388
gene75930:LOC106592993	110.324205216403	1.63521895613554	0.306867774117919	5.3287412170793	9.889578797967e-08	5.28675370137996e-07	LOC106592993
gene76056:LOC106594346	18.6052224395532	-1.08102897019891	0.454208468142234	-2.38002821616349	0.0173113124445772	0.0345320082298592	LOC106594346
gene76076:LOC106594688	10.7697064637102	6.63848364177447	1.04182481419175	6.3719768922231	1.8660700805889e-10	1.44132914911082e-09	LOC106594688
gene76152:LOC106594904	20.1211917851214	-1.12390587744635	0.443644531350528	-2.53334775484552	0.011297880631839	0.023715123498108	LOC106594904
gene76241:LOC106594895	14.0309245947376	-5.27932906452859	1.09790373244091	-4.808553708795	1.52026185589738e-06	6.82617347170571e-06	LOC106594895
gene76255:LOC106592473	12.6789735515781	-7.37772272051926	1.20050623405673	-6.14550971183932	7.97071358042869e-10	5.67268126583844e-09	LOC106592473
gene76277:LOC106594513	20.7309451108878	-3.68014629800206	1.10909400078953	-3.31815544523934	0.000906140410320791	0.00243957042481356	LOC106594513
gene76299:LOC106594784	74.3950026656166	1.42209038374543	0.350007521155789	4.06302807165238	4.84402015294388e-05	0.000168569833192401	LOC106594784
gene76312:LOC106590789	21.3173248737007	-1.15872900575385	0.51314965288882	-2.25807227819542	0.0239411536253187	0.0459303871087105	LOC106590789
gene76380:LOC106594124	38.5453793764864	-3.35290259277312	0.57833977831811	-5.79746148972118	6.73262344379779e-09	4.24029555079113e-08	smim14
gene76388:LOC106591453	39.4091448218671	-2.42189780138587	0.630450632885301	-3.84153441214246	0.000122267590480525	0.000393646906678742	LOC106591453
gene76476:LOC106592436	50.0320614680981	-1.26044720091492	0.375105283248035	-3.36024912792672	0.000778722178421303	0.00212862252800519	LOC106592436
gene76572:LOC106592320	21.9468123778945	-4.69297007757494	0.706048929679129	-6.64680573867269	2.9952191955457e-11	2.5668433660893e-10	GIMA7
gene76598:LOC106591382	36.15156315795	-3.27627672629153	0.655965936345043	-4.9945836281477	5.89628377008137e-07	2.82288553867674e-06	LOC106591382
gene76619:LOC106590865	11.6349264260653	4.33077211155805	1.57908703940064	2.74257973341471	0.00609586485279593	0.0136751500287149	LOC106590865
gene76664:LOC106595192	73.3800694091537	-2.26003871431263	0.385610997977113	-5.86092908700381	4.60284522161225e-09	2.96939676074716e-08	tmco3
gene76710:LOC106594851	21.6238880667776	-8.14477840770197	1.07810820618956	-7.55469475229082	4.19843316494986e-14	5.00181178883978e-13	LOC106594851
gene76741:LOC106592311	20.1811228592637	-4.02056045754526	0.822268897358993	-4.88959325891897	1.01044543674024e-06	4.66774251421111e-06	LOC106592311
gene76873:LOC106591291	40.7792471284922	-2.16932643057866	0.531620176281185	-4.08059461880027	4.49206387189181e-05	0.000157123173432973	samhd1
gene77018:LOC106592577	147.129390639265	3.53915138078018	0.409003456311248	8.65310873580226	5.01152346695028e-18	9.12240279719119e-17	LOC106592577
gene77024:LOC106591576	67.3099877373895	2.96390706458229	0.857225152169818	3.4575596120576	0.000545091631772731	0.00153912853648068	LOC106591576
gene77089:LOC106594605	334.822812518793	1.02171199379747	0.285828569300739	3.57456218004038	0.000350814436712084	0.001030837974809	LOC106594605
gene77133:LOC106595823	109.069332153557	-2.03370328538055	0.53335718595457	-3.81302312772021	0.000137277260986545	0.000437269503813307	LOC106595823
gene77144:LOC106592337	62.4693593389619	8.205097950374	0.917389415102446	8.94396405201353	3.75454721523547e-19	7.61892662079214e-18	LOC106592337
gene77160:LOC106592998	16.8337914578409	-6.32133392521147	0.966373955841156	-6.54129168838084	6.09897432084277e-11	5.01294687665237e-10	LOC106592998
gene77161:LOC106591639	138.30172746091	-10.8214224850506	0.983279496167036	-11.005438969524	3.59759567026964e-28	1.63919642473171e-26	kl
gene77162:LOC106595875	81.582304167531	-1.29934172413776	0.330972240294824	-3.92583294290883	8.64301277873509e-05	0.000286761560341954	LOC106595875
gene77316:LOC106592907	19.592996875945	-7.02963083029954	1.36302272984318	-5.15738342170444	2.50424666708522e-07	1.26214548183239e-06	LOC106592907
gene77427:LOC100195815	54.6710508806089	-5.26884424882837	0.940838689113467	-5.6001568704547	2.14157916244907e-08	1.25680714727486e-07	anx2a
gene77434:LOC106595154	122.166793248325	3.79695098631141	0.399165800327603	9.51221518275157	1.86644955582366e-21	4.64917057016415e-20	LOC106595154
gene77489:LOC106593574	14.3508647030901	2.5655368739785	0.828505260236455	3.09658489464061	0.00195763797543122	0.00492227687344286	LOC106593574
gene77501:LOC106594079	122.899352717831	-7.7696319895251	1.34396252810837	-5.78113736583181	7.41972737252306e-09	4.64413524513533e-08	LOC106594079
gene77505:LOC100196505	64.7867953747267	-1.80766447751748	0.319628636164426	-5.65551478493801	1.55379852992134e-08	9.28387502819829e-08	hem4
gene77668:LOC106591920	71.1432545199496	2.46406363116985	0.745285814239714	3.30619956007549	0.000945707078223604	0.00253678423953882	LOC106591920
gene77765:LOC106597653	90.8689260143675	3.61671189980481	0.457627273182342	7.90318259367318	2.71870875959105e-15	3.66435308482743e-14	LOC106597653
gene77883:LOC100286405	534.190028710632	4.45769722434829	0.479096141136641	9.30438974893961	1.34763979705227e-20	3.10390852157808e-19	spd2a
gene77943:LOC106591764	626.964586727151	-7.58918921347422	0.432311267155572	-17.5549188514283	5.45448900740286e-69	4.57288774126349e-66	LOC106591764
gene78031:LOC106592716	9.62741934693722	-6.97771779948895	1.49264856497224	-4.67472247870934	2.94351387173739e-06	1.25887665848113e-05	LOC106592716
gene78034:LOC106597035	546.950647463013	5.07984694952043	0.580696310146159	8.74785470608871	2.17446988561195e-18	4.1271325907834e-17	LOC106597035
gene78095:LOC106595022	19.6685967382974	1.96646237058832	0.537284425519568	3.66000255579101	0.000252212732652639	0.000763113859994473	LOC106595022
gene78271:LOC106591825	215.186130399933	-1.02474246153494	0.37556313061279	-2.72854915194394	0.00636136092108694	0.0141980233899334	dnaja1
gene78285:LOC100194636	40.9905436070113	-1.84624264361943	0.446871183084963	-4.13148735811055	3.60423516630117e-05	0.00012853557667085	LOC100194636
gene78286:LOC106595380	28.6466815204779	-8.55015038081775	1.40575203596566	-6.08226071317361	1.18499671732573e-09	8.20913891138148e-09	LOC106595380
gene78359:LOC106590798	106.890221327947	-9.00047982957036	1.06629764707452	-8.4408700087297	3.14984293048575e-17	5.24848615043972e-16	nrsn1
gene78397:LOC100380294	19.1082830677326	2.20615177798553	0.87431962604822	2.52327834382144	0.011626633229938	0.0242991665859024	LOC100380294
gene78428:LOC106592660	138.736429788534	2.75608472572797	0.45213623538455	6.09569530162489	1.0896278878499e-09	7.59632955884522e-09	LOC106592660
gene78429:LOC106591272	9.05031662538378	-2.08106183854238	0.574031622047995	-3.62534355009518	0.000288577559585015	0.000862118848595306	LOC106591272
gene78477:LOC106591335	60.5509199171534	-1.10688481696702	0.320398089993883	-3.45471727683567	0.000550870148987585	0.00155380013282156	LOC106591335
gene78578:LOC100196300	147.793462934313	1.37323263735685	0.315625779905357	4.35082532792038	1.35626063925815e-05	5.21691799380039e-05	dctn6
gene78658:LOC106593129	34.6137028240477	-8.82135294697561	1.42008025341611	-6.21186931214286	5.23579652437074e-10	3.81604514194264e-09	LOC106593129
gene78684:LOC106598279	421.637833189001	1.20338741562367	0.28696263683262	4.19353344709327	2.74642559826657e-05	9.99483645416543e-05	LOC106598279
gene78694:LOC106597690	8.73357299457829	2.29446413994993	1.01249367363375	2.26615158168377	0.0234421039706374	0.0450702173247551	LOC106597690
gene78788:LOC106593214	55.3614042736485	4.48900756618423	0.639913022683018	7.01502767885984	2.29903437585516e-12	2.25469805116036e-11	LOC106593214
gene78789:LOC106593215	23.2385641957037	2.96196107466764	0.72801539924889	4.06854178870881	4.73082772943552e-05	0.00016498297844643	LOC106593215
gene78825:LOC106590978	120.488894732185	-1.05437358486059	0.431134102910473	-2.4455814971323	0.0144618759987822	0.0294612787261376	LOC106590978
gene78829:LOC106590903	21.5296280021597	6.16759543258113	1.27492000023804	4.83763328791578	1.31394271991368e-06	5.95352397010917e-06	LOC106590903
gene78845:LOC106598291	49.935525114721	3.38823678166682	0.951990945634979	3.55910609990819	0.000372119189304141	0.00108777578917627	LOC106598291
gene78885:LOC106593391	77.7355358237931	3.20918712222728	0.605495377066783	5.30010177414339	1.15738145936129e-07	6.12572946645715e-07	LOC106593391
gene79037:LOC106594810	18.4720891372013	-1.98872991619575	0.727910770478842	-2.73210673182855	0.00629307507585332	0.0140584470461183	LOC106594810
gene79062:LOC106596079	59.8904370716503	2.37390246942995	0.438324073244461	5.4158614922936	6.09943053863677e-08	3.36041288575326e-07	LOC106596079
gene79069:LOC106592061	36.0889832940264	1.87485020476952	0.466508551508707	4.01889782878829	5.84710173606589e-05	0.000200106725264032	LOC106592061
gene79079:LOC106593044	303.85658804678	1.8325986571649	0.228362214975044	8.02496445116885	1.01555347685673e-15	1.43542320189822e-14	mdh1ab
gene79085:LOC106592880	73.4672153418118	-3.72830630436581	0.516887037497792	-7.21300019906523	5.47323347347441e-13	5.77079014775996e-12	LOC106592880
gene79135:LOC106593002	237.312285317766	1.1370527504071	0.396298904376975	2.86917964659698	0.00411537983188623	0.00962748867153293	LOC106593002
gene79197:LOC106592881	18.9470561224715	-6.98240749777384	1.3702106145242	-5.09586440490277	3.47153547860355e-07	1.71692677479629e-06	LOC106592881
gene79206:LOC106592828	16.8813802136754	-4.31614603474921	1.24356675287645	-3.47077953376101	0.000518949885100383	0.0014706921458857	LOC106592828
gene79208:LOC106595109	32.6991151691577	-2.30942501292717	0.534079862390331	-4.32411924799242	1.53142447467116e-05	5.83895378901714e-05	LOC106595109
gene79301:LOC106595397	10.0598242965838	-4.54328845246409	1.21826595009713	-3.72930758846364	0.000192006657459905	0.00059523770971371	LOC106595397
gene79368:LOC106593846	134.196092846163	1.18863721911798	0.320796615084074	3.7052673352132	0.000211167891459251	0.000648827166396733	bag1
gene79382:LOC106592278	16.558382517549	-4.38068521498697	1.09608142646916	-3.99667863098328	6.42374127734773e-05	0.000217985243785376	LOC106592278
gene79396:LOC106592548	24.3072462604085	6.34991233141892	1.01332107442997	6.26643666223068	3.69403537745372e-10	2.73653320072266e-09	LOC106592548
gene79397:LOC106592547	6016.97762000534	2.75947047262962	0.324594012837083	8.50129812472737	1.8748219262885e-17	3.19470962735676e-16	LOC106592547
gene79400:LOC106595304	21.8106483931184	-3.61641560854651	0.68023564098027	-5.31641594570815	1.05831075742764e-07	5.63798339782121e-07	LOC106595304
gene79465:LOC106594683	197.905833299532	1.82242068979799	0.37423944037296	4.86966496097206	1.11787627026999e-06	5.12769163647527e-06	LOC106594683
gene79473:LOC106593683	18.8573659337523	-1.60315212856007	0.403806563218608	-3.97009923707499	7.18427027841638e-05	0.000241447764035702	LOC106593683
gene79507:LOC106593630	19.9982729538095	1.60530911891539	0.486046350812925	3.30279018910535	0.000957279830005886	0.00256501342816754	LOC106593630
gene79514:LOC106591596	132.112155538407	-1.2133654083082	0.425863699423276	-2.84918721635912	0.00438310800302319	0.0101855973812235	LOC106591596
gene79529:LOC106593219	44.2040463775881	2.37136558202337	0.813454466400862	2.91517925092415	0.00355484303429971	0.00842770939286229	LOC106593219
gene79530:LOC106593218	187.767177917426	2.35720050812379	0.656226390072203	3.59205381524573	0.000328082075008835	0.000970748444790183	LOC106593218
gene79758:LOC100380615	411.487972464785	2.68970986423666	0.357912666088719	7.51498932303763	5.69155789946263e-14	6.68296852516734e-13	c1qb
gene79760:LOC106591842	871.287835144798	2.6772703544009	0.396501768177066	6.75222803345814	1.45591805773366e-11	1.29772185808259e-10	LOC106591842
